record_id,country_code,country_name,region,income_level,date,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,avg_weekly_temp,max_hourly_temp,extreme_heat_hours,avg_humidity,avg_aerosol_depth,max_aerosol_depth
10821,ITA,Italy,Europe,High,2017-01-01,41.87,12.56,60,2.66,-0.17,120.8,0,0,0,0,41.3,27,53.3,31.5,6.7,20.9,4.4,90.1,43031,81.6,100.0,3.6532738095238093,13.0,0,69.55130952380952,0.12494047619047619,0.33
10822,ITA,Italy,Europe,High,2017-01-08,41.87,12.56,60,0.94,-0.82,140.4,0,0,0,0,20.3,35,67.8,27.3,7.7,11.4,0.0,88.3,43031,73.0,100.0,2.350357142857143,11.95,0,72.22392857142857,0.13607142857142865,0.46
10823,ITA,Italy,Europe,High,2017-01-15,41.87,12.56,60,-0.34,0.61,100.7,0,0,0,0,55.3,77,76.1,27.9,6.1,14.1,0.0,90.5,43031,65.4,100.0,4.610952380952381,12.24,0,75.10565476190476,0.18375000000000008,0.43
10824,ITA,Italy,Europe,High,2017-01-22,41.87,12.56,60,0.23,1.62,91.8,0,0,0,0,39.5,51,54.1,34.2,9.5,18.9,0.0,92.1,43031,73.5,100.0,7.453214285714286,13.77,0,77.47982142857143,0.25303571428571453,0.74
10825,ITA,Italy,Europe,High,2017-01-29,41.87,12.56,60,-0.02,0.48,145.7,0,0,0,0,16.7,65,59.6,27.9,4.8,18.8,4.4,89.7,43031,60.2,100.0,9.738035714285715,14.77,0,86.26279761904762,0.19494047619047628,0.45
10826,ITA,Italy,Europe,High,2017-02-05,41.87,12.56,60,3.02,0.61,91.1,0,0,0,0,31.0,62,54.6,35.7,5.0,21.3,6.3,87.7,43100,66.3,95.0,9.46529761904762,15.21,0,83.25160714285714,0.17732142857142852,0.6
10827,ITA,Italy,Europe,High,2017-02-12,41.87,12.56,60,5.64,0.5,128.9,0,0,0,0,35.3,62,58.4,29.2,0.5,10.6,13.0,86.9,43100,75.7,92.5,9.081071428571429,15.65,0,78.48357142857142,0.16952380952380947,0.34
10828,ITA,Italy,Europe,High,2017-02-19,41.87,12.56,60,6.9,-0.7,105.0,0,0,0,0,54.8,79,71.2,38.7,2.6,16.9,7.3,84.1,43100,70.4,95.4,9.067857142857143,15.16,0,78.92136904761904,0.3559523809523809,1.6
10829,ITA,Italy,Europe,High,2017-02-26,41.87,12.56,60,6.48,0.15,51.1,0,0,0,0,20.9,42,48.6,34.1,4.0,26.6,16.9,93.3,43100,62.5,100.0,10.329940476190476,17.08,0,79.58357142857143,0.22059523809523807,0.69
10830,ITA,Italy,Europe,High,2017-03-05,41.87,12.56,60,5.33,0.25,108.6,0,0,0,0,58.8,105,52.2,23.8,4.3,15.2,8.8,88.9,43169,71.9,96.4,9.952261904761905,20.6,0,70.44470238095239,0.18053571428571427,0.42
10831,ITA,Italy,Europe,High,2017-03-12,41.87,12.56,60,8.11,-0.99,93.8,1,0,0,1,0.0,-15,53.6,25.2,1.4,17.0,21.7,87.4,43169,70.1,94.6,10.77279761904762,19.86,0,64.46160714285713,0.17553571428571435,0.37
10832,ITA,Italy,Europe,High,2017-03-19,41.87,12.56,60,8.18,1.08,89.3,1,0,0,1,49.7,54,44.7,38.5,3.3,14.1,27.2,90.7,43169,65.7,100.0,13.713392857142857,21.62,0,78.50386904761905,0.21148809523809528,0.51
10833,ITA,Italy,Europe,High,2017-03-26,41.87,12.56,60,8.32,0.7,90.8,2,0,0,2,30.7,57,68.9,38.8,8.1,11.2,37.7,89.0,43169,66.2,100.0,12.829464285714286,24.14,0,62.08125,0.1620833333333334,0.43
10834,ITA,Italy,Europe,High,2017-04-02,41.87,12.56,60,10.82,1.4,133.6,1,0,0,1,35.6,68,40.4,33.8,6.3,18.3,21.5,90.0,43238,75.7,100.0,13.874880952380952,22.87,0,70.23226190476191,0.34761904761904777,0.91
10835,ITA,Italy,Europe,High,2017-04-09,41.87,12.56,60,6.46,0.18,141.1,0,0,0,0,0.0,-10,46.9,27.8,4.7,14.7,7.3,89.6,43238,76.8,100.0,15.895535714285714,24.22,0,71.45458333333333,0.1599404761904762,0.36
10836,ITA,Italy,Europe,High,2017-04-16,41.87,12.56,60,11.59,0.66,143.6,0,0,0,0,24.2,35,54.3,39.9,4.6,17.2,21.3,90.7,43238,67.1,93.6,11.893154761904762,22.68,0,60.10148809523809,0.20041666666666672,0.4
10837,ITA,Italy,Europe,High,2017-04-23,41.87,12.56,60,10.19,0.08,176.1,0,0,0,0,7.2,12,50.2,29.7,10.1,14.9,19.0,88.2,43238,77.6,100.0,13.963690476190477,20.94,0,70.48125,0.3382142857142858,1.16
10838,ITA,Italy,Europe,High,2017-04-30,41.87,12.56,60,6.89,-0.17,92.0,0,0,0,0,94.1,150,70.9,36.2,4.6,18.5,10.5,85.1,43238,83.3,100.0,15.752380952380953,24.34,0,64.12267857142858,0.17446428571428577,0.51
10839,ITA,Italy,Europe,High,2017-05-07,41.87,12.56,60,6.11,0.09,79.3,3,0,0,3,27.4,23,53.0,30.6,7.7,11.5,40.9,80.2,43306,54.4,100.0,17.56732142857143,25.54,0,68.23767857142857,0.27547619047619054,0.81
10840,ITA,Italy,Europe,High,2017-05-14,41.87,12.56,60,5.43,0.3,102.6,0,0,0,0,62.7,102,74.7,23.2,0.0,27.2,14.4,85.0,43306,73.1,100.0,20.385238095238094,29.0,0,57.86595238095238,0.14934523809523825,0.28
10841,ITA,Italy,Europe,High,2017-05-21,41.87,12.56,60,7.03,-0.18,138.4,2,0,0,2,0.0,-1,48.0,39.3,7.5,15.0,39.9,90.1,43306,61.3,98.8,20.748571428571427,29.38,0,51.949702380952374,0.1928571428571429,0.42
10842,ITA,Italy,Europe,High,2017-05-28,41.87,12.56,60,3.39,-0.26,123.3,0,0,0,0,11.2,22,43.1,27.2,5.5,20.0,1.0,86.7,43306,65.4,100.0,22.56357142857143,30.52,0,48.75892857142857,0.1558333333333334,0.33
10843,ITA,Italy,Europe,High,2017-06-04,41.87,12.56,60,6.76,0.55,108.1,1,0,0,1,27.8,46,59.8,39.8,3.7,15.3,24.4,84.1,43375,70.7,100.0,23.342261904761905,30.54,0,52.959047619047624,0.20327380952380947,0.49
10844,ITA,Italy,Europe,High,2017-06-11,41.87,12.56,60,1.99,0.25,110.0,0,0,0,0,67.1,106,76.6,24.7,2.3,21.8,7.6,91.5,43375,62.5,98.0,26.114464285714284,34.6,21,49.96053571428572,0.16327380952380954,0.41
10845,ITA,Italy,Europe,High,2017-06-18,41.87,12.56,60,3.12,-0.07,101.8,0,0,0,0,42.0,55,56.3,38.1,3.3,18.5,0.0,85.2,43375,82.3,100.0,26.143035714285713,34.13,28,48.03392857142857,0.1442261904761905,0.31
10846,ITA,Italy,Europe,High,2017-06-25,41.87,12.56,60,3.06,0.66,68.9,0,0,0,0,64.0,77,70.2,36.2,5.8,18.5,4.3,83.7,43375,71.2,100.0,25.60065476190476,33.62,12,58.977619047619044,0.2791071428571429,0.6
10847,ITA,Italy,Europe,High,2017-07-02,41.87,12.56,60,-0.11,0.5,152.1,0,0,0,0,88.8,126,66.7,24.0,5.7,25.1,0.0,87.9,43444,69.5,99.1,27.18732142857143,36.29,45,39.76690476190476,0.09416666666666662,0.14
10848,ITA,Italy,Europe,High,2017-07-09,41.87,12.56,60,-0.61,0.88,0.0,0,0,0,0,82.9,112,70.6,33.0,8.5,14.0,0.0,82.9,43444,63.1,100.0,28.426369047619048,35.92,57,47.23625,0.1583928571428572,0.29
10849,ITA,Italy,Europe,High,2017-07-16,41.87,12.56,60,-6.4,0.25,45.3,0,0,0,0,65.2,99,58.1,28.2,2.5,13.7,0.0,94.6,43444,68.4,100.0,26.43529761904762,34.5,33,40.88827380952381,0.21130952380952378,0.42
10850,ITA,Italy,Europe,High,2017-07-23,41.87,12.56,60,-3.7,0.07,52.0,0,0,0,0,33.8,40,60.8,36.3,5.5,16.6,0.0,90.8,43444,68.4,100.0,25.777440476190474,36.12,14,58.55720238095238,0.197857142857143,0.87
10851,ITA,Italy,Europe,High,2017-07-30,41.87,12.56,60,-1.48,-0.24,85.5,0,0,0,0,33.6,28,69.8,27.0,7.0,9.2,0.0,86.8,43444,66.1,100.0,31.358809523809523,40.92,73,35.99386904761905,0.19767857142857134,0.31
10852,ITA,Italy,Europe,High,2017-08-06,41.87,12.56,60,-2.99,0.23,41.1,0,0,0,0,75.5,112,77.6,32.5,6.2,19.7,0.0,89.3,43513,72.5,100.0,28.419940476190476,38.41,51,48.85190476190477,0.21898809523809531,0.38
10853,ITA,Italy,Europe,High,2017-08-13,41.87,12.56,60,-5.09,0.25,0.0,0,0,0,0,25.0,37,65.7,37.6,5.6,8.9,0.0,91.7,43513,69.7,100.0,27.513392857142858,35.86,44,43.41869047619048,0.1589285714285715,0.29
10854,ITA,Italy,Europe,High,2017-08-20,41.87,12.56,60,-5.51,-0.13,117.4,0,0,0,0,8.7,-11,48.3,33.8,5.9,21.0,0.0,86.1,43513,68.7,93.2,26.452321428571427,36.15,37,41.54672619047619,0.21523809523809523,0.45
10855,ITA,Italy,Europe,High,2017-08-27,41.87,12.56,60,-5.02,-0.71,29.4,0,0,0,0,47.3,101,54.3,20.8,6.0,27.4,0.0,88.3,43513,74.7,100.0,26.967738095238094,37.42,32,51.13517857142857,0.27303571428571427,0.73
10856,ITA,Italy,Europe,High,2017-09-03,41.87,12.56,60,-11.47,1.11,68.0,0,0,0,0,98.7,151,85.3,40.6,0.0,16.0,0.0,90.3,43582,80.3,100.0,21.736071428571428,29.4,0,62.757261904761904,0.19678571428571412,0.42
10857,ITA,Italy,Europe,High,2017-09-10,41.87,12.56,60,-7.14,-0.01,5.8,0,0,0,0,80.8,116,70.6,26.9,7.5,17.5,0.0,85.1,43582,71.0,100.0,20.52994047619048,27.6,0,77.8757738095238,0.30476190476190496,1.15
10858,ITA,Italy,Europe,High,2017-09-17,41.87,12.56,60,-9.39,-0.44,14.5,0,0,0,0,63.7,112,42.3,33.0,10.5,19.1,0.0,83.1,43582,71.0,100.0,17.676369047619048,24.55,0,65.43755952380953,0.13374999999999973,0.61
10859,ITA,Italy,Europe,High,2017-09-24,41.87,12.56,60,-12.22,-0.48,0.0,0,0,0,0,45.6,79,56.7,26.9,4.2,24.5,0.0,88.2,43582,85.7,100.0,18.502321428571427,26.42,0,64.24196428571429,0.19636904761904767,0.35
10860,ITA,Italy,Europe,High,2017-10-01,41.87,12.56,60,-6.05,0.5,40.5,0,0,0,0,18.8,41,68.0,36.3,4.8,16.4,0.0,85.0,43651,64.0,100.0,18.370416666666667,26.85,0,66.57821428571428,0.17511904761904748,0.44
10861,ITA,Italy,Europe,High,2017-10-08,41.87,12.56,60,-6.58,-0.1,12.8,0,0,0,0,14.2,26,41.8,26.6,7.3,22.3,0.0,85.8,43651,74.9,100.0,17.30095238095238,26.51,0,65.49553571428571,0.10428571428571425,0.23
10862,ITA,Italy,Europe,High,2017-10-15,41.87,12.56,60,-7.44,0.96,75.7,0,0,0,0,46.4,91,73.3,26.8,1.9,11.3,0.0,88.8,43651,64.2,99.6,18.036011904761907,27.46,0,61.87321428571429,0.10565476190476195,0.19
10863,ITA,Italy,Europe,High,2017-10-22,41.87,12.56,60,-8.4,-0.15,55.0,0,0,0,0,62.5,92,70.8,17.4,6.5,19.1,0.0,81.9,43651,72.2,100.0,14.803571428571429,23.19,0,61.7877380952381,0.11839285714285727,0.29
10864,ITA,Italy,Europe,High,2017-10-29,41.87,12.56,60,-9.58,0.21,54.4,0,0,0,0,35.4,39,57.3,23.3,2.1,20.4,0.0,88.9,43651,75.1,100.0,14.750416666666668,20.65,0,73.62035714285715,0.15297619047619038,0.52
10865,ITA,Italy,Europe,High,2017-11-05,41.87,12.56,60,-7.04,0.02,15.9,0,0,0,0,87.4,100,78.8,32.7,7.2,17.7,0.0,85.4,43719,67.2,99.0,12.290119047619047,19.12,0,77.61791666666666,0.1266666666666667,0.39
10866,ITA,Italy,Europe,High,2017-11-12,41.87,12.56,60,-5.49,0.44,38.9,0,0,0,0,51.5,84,59.9,31.6,3.3,14.4,0.0,85.0,43719,73.0,100.0,10.893869047619049,18.94,0,76.23589285714286,0.1414285714285715,0.38
10867,ITA,Italy,Europe,High,2017-11-19,41.87,12.56,60,-6.14,0.19,42.7,0,0,0,0,46.0,60,57.9,33.9,7.0,17.8,0.0,99.4,43719,78.6,100.0,11.01095238095238,17.47,0,82.41791666666667,0.13065476190476186,0.32
10868,ITA,Italy,Europe,High,2017-11-26,41.87,12.56,60,-2.82,-0.1,67.1,0,0,0,0,79.3,112,81.0,32.1,4.9,17.3,0.0,84.3,43719,66.1,98.1,8.145714285714286,16.09,0,72.59821428571429,0.1228571428571429,0.38
10869,ITA,Italy,Europe,High,2017-12-03,41.87,12.56,60,-4.83,0.93,70.8,0,0,0,0,30.8,44,67.5,41.1,5.5,15.3,0.0,88.1,43788,66.5,100.0,7.180535714285714,13.75,0,74.14821428571429,0.09559523809523807,0.31
10870,ITA,Italy,Europe,High,2017-12-10,41.87,12.56,60,-3.02,-0.55,107.5,0,0,0,0,8.7,14,56.7,34.2,5.1,20.1,0.0,84.4,43788,71.4,100.0,10.037440476190476,15.52,0,86.27845238095239,0.2113095238095239,0.53
10871,ITA,Italy,Europe,High,2017-12-17,41.87,12.56,60,-0.32,0.52,106.5,0,0,0,0,26.8,44,61.4,37.9,5.1,22.7,2.9,87.8,43788,76.0,100.0,3.577916666666667,14.43,0,72.74113095238096,0.088154761904762,0.26
10872,ITA,Italy,Europe,High,2017-12-24,41.87,12.56,60,-2.77,-0.48,40.5,0,0,0,0,46.2,57,64.2,22.4,6.0,24.7,0.0,89.8,43788,65.6,99.9,7.231190476190475,14.14,0,78.74261904761904,0.11142857142857153,0.41
10873,ITA,Italy,Europe,High,2017-12-31,41.87,12.56,60,4.16,0.43,99.4,0,0,0,0,82.4,112,67.3,35.4,3.9,17.7,8.7,89.7,43788,70.9,100.0,9.485535714285714,15.71,0,89.20803571428571,0.10964285714285708,0.46
10874,ITA,Italy,Europe,High,2018-01-07,41.87,12.56,60,2.08,-0.44,91.5,0,0,0,0,35.1,45,71.6,20.0,2.1,13.8,3.0,86.6,43857,69.2,93.1,9.903095238095238,17.61,0,82.16940476190476,0.262797619047619,0.96
10875,ITA,Italy,Europe,High,2018-01-14,41.87,12.56,60,2.59,-0.16,47.6,0,0,0,0,82.6,98,70.0,31.5,5.3,19.9,6.7,82.9,43857,63.6,94.4,8.284583333333334,14.38,0,82.60404761904762,0.08470238095238096,0.18
10876,ITA,Italy,Europe,High,2018-01-21,41.87,12.56,60,4.85,0.13,94.7,0,0,0,0,53.6,96,67.6,27.8,4.8,11.4,9.5,90.3,43857,72.3,100.0,8.500357142857142,16.13,0,81.08553571428573,0.09178571428571425,0.31
10877,ITA,Italy,Europe,High,2018-01-28,41.87,12.56,60,6.81,-0.46,103.4,1,0,0,1,29.0,36,60.1,29.1,8.4,23.1,13.5,89.2,43857,67.1,100.0,9.206845238095237,15.43,0,83.75988095238095,0.23517857142857151,0.73
10878,ITA,Italy,Europe,High,2018-02-04,41.87,12.56,60,2.92,-0.56,106.6,0,0,0,0,14.4,23,58.2,30.4,6.2,16.6,4.6,82.5,43926,76.4,100.0,6.927499999999999,13.1,0,79.52065476190475,0.22178571428571478,0.89
10879,ITA,Italy,Europe,High,2018-02-11,41.87,12.56,60,5.72,0.01,93.2,1,0,0,1,50.4,87,78.5,31.8,4.8,16.6,19.2,90.1,43926,74.5,100.0,5.133869047619048,12.79,0,72.71208333333333,0.15380952380952356,0.51
10880,ITA,Italy,Europe,High,2018-02-18,41.87,12.56,60,6.67,0.62,141.3,0,0,0,0,30.1,47,70.4,31.5,0.8,11.0,9.9,90.8,43926,76.5,100.0,7.248154761904762,13.28,0,84.33279761904762,0.22160714285714306,0.6
10881,ITA,Italy,Europe,High,2018-02-25,41.87,12.56,60,5.55,0.13,102.1,0,0,0,0,3.5,17,46.0,30.0,1.5,15.2,10.0,88.9,43926,66.8,100.0,4.97922619047619,14.78,0,77.97214285714286,0.42500000000000027,1.1
10882,ITA,Italy,Europe,High,2018-03-04,41.87,12.56,60,5.33,-0.32,77.2,0,0,0,0,86.8,130,54.4,38.6,7.9,14.8,14.6,85.8,43995,64.7,96.8,9.391785714285714,15.87,0,86.00172619047619,0.1324404761904762,0.53
10883,ITA,Italy,Europe,High,2018-03-11,41.87,12.56,60,8.82,0.68,114.3,0,0,0,0,47.6,85,92.0,29.6,4.2,8.3,26.0,95.3,43995,64.2,95.0,10.919226190476191,17.94,0,84.56053571428572,0.23648809523809527,0.71
10884,ITA,Italy,Europe,High,2018-03-18,41.87,12.56,60,7.04,-0.81,55.9,0,0,0,0,79.9,126,61.8,23.1,8.2,20.4,17.3,89.7,43995,68.2,90.6,7.058511904761905,14.18,0,74.76160714285714,0.23488095238095247,0.66
10885,ITA,Italy,Europe,High,2018-03-25,41.87,12.56,60,8.17,0.5,149.6,0,0,0,0,0.0,-13,59.7,46.9,0.4,16.4,20.3,84.6,43995,75.0,100.0,10.871904761904762,19.18,0,76.53833333333334,0.2475595238095237,0.5
10886,ITA,Italy,Europe,High,2018-04-01,41.87,12.56,60,6.63,0.08,78.9,0,0,0,0,27.3,46,69.7,27.6,3.7,18.3,11.9,93.3,44064,73.4,100.0,12.62077380952381,21.96,0,73.18065476190476,0.25321428571428567,0.92
10887,ITA,Italy,Europe,High,2018-04-08,41.87,12.56,60,6.59,-0.33,146.3,0,0,0,0,26.0,45,43.9,22.2,0.9,19.4,4.1,89.6,44064,60.1,100.0,14.119464285714287,25.01,0,76.08880952380953,0.395,1.04
10888,ITA,Italy,Europe,High,2018-04-15,41.87,12.56,60,8.42,-0.8,139.4,0,0,0,0,56.9,85,71.9,30.0,4.7,13.2,19.7,90.4,44064,73.3,97.9,17.60065476190476,26.25,0,68.11589285714285,0.6768452380952383,2.01
10889,ITA,Italy,Europe,High,2018-04-22,41.87,12.56,60,9.26,-0.01,120.7,0,0,0,0,35.7,69,69.4,28.4,3.6,20.8,21.3,88.7,44064,56.2,99.5,18.887440476190477,26.57,0,63.52880952380953,0.22874999999999984,0.48
10890,ITA,Italy,Europe,High,2018-04-29,41.87,12.56,60,8.24,-0.49,129.1,0,0,0,0,18.6,21,37.3,32.7,3.5,13.7,14.4,88.7,44064,72.5,94.4,17.66434523809524,27.23,0,71.73404761904762,0.4069047619047619,1.01
10891,ITA,Italy,Europe,High,2018-05-06,41.87,12.56,60,6.68,0.4,157.8,0,0,0,0,59.6,105,69.9,36.5,4.7,8.2,11.7,88.7,44133,74.4,100.0,17.801964285714284,24.08,0,81.51988095238096,0.2991666666666663,0.41
10892,ITA,Italy,Europe,High,2018-05-13,41.87,12.56,60,4.22,0.3,136.5,0,0,0,0,51.1,80,55.6,36.6,1.7,16.0,13.0,86.1,44133,76.6,98.3,16.20345238095238,24.47,0,73.34761904761905,0.16601190476190497,0.31
10893,ITA,Italy,Europe,High,2018-05-20,41.87,12.56,60,4.53,0.07,85.1,0,0,0,0,28.7,27,45.6,29.1,4.0,16.6,6.2,85.6,44133,62.9,97.7,20.20357142857143,29.11,0,72.96595238095239,0.29613095238095216,0.77
10894,ITA,Italy,Europe,High,2018-05-27,41.87,12.56,60,1.58,0.3,78.8,0,0,0,0,39.6,48,55.8,29.4,3.2,16.1,4.4,81.8,44133,74.4,96.2,23.11732142857143,29.86,0,64.73916666666666,0.27732142857142855,0.6
10895,ITA,Italy,Europe,High,2018-06-03,41.87,12.56,60,5.51,0.09,106.4,0,0,0,0,22.4,19,62.6,27.6,4.6,13.2,17.7,91.7,44201,73.8,100.0,21.705892857142857,29.81,0,69.1792261904762,0.26285714285714257,0.43
10896,ITA,Italy,Europe,High,2018-06-10,41.87,12.56,60,4.16,0.28,69.0,0,0,0,0,20.5,17,67.5,23.1,5.7,16.5,5.9,88.2,44201,74.7,100.0,22.311845238095238,30.52,0,68.02065476190475,0.21374999999999997,0.43
10897,ITA,Italy,Europe,High,2018-06-17,41.87,12.56,60,2.74,-0.58,81.6,0,0,0,0,86.4,160,83.6,28.2,8.1,9.2,10.6,83.9,44201,66.2,93.0,23.975059523809524,31.62,0,60.719047619047615,0.23190476190476192,0.33
10898,ITA,Italy,Europe,High,2018-06-24,41.87,12.56,60,4.11,0.93,61.8,0,0,0,0,39.4,15,63.4,38.6,0.1,19.9,0.0,85.1,44201,65.1,100.0,22.392857142857142,32.92,5,55.9289880952381,0.19375000000000003,0.53
10899,ITA,Italy,Europe,High,2018-07-01,41.87,12.56,60,2.6,0.05,72.2,0,0,0,0,57.2,97,73.4,27.8,9.0,17.8,9.2,87.8,44270,64.3,97.8,25.602440476190477,33.67,6,63.889761904761905,0.22488095238095246,0.46
10900,ITA,Italy,Europe,High,2018-07-08,41.87,12.56,60,-2.0,0.57,93.8,0,0,0,0,26.8,15,50.8,24.7,0.3,6.9,0.0,89.1,44270,73.3,100.0,26.15184523809524,35.82,22,52.01708333333334,0.18904761904761913,0.39
10901,ITA,Italy,Europe,High,2018-07-15,41.87,12.56,60,-2.34,-0.52,93.2,0,0,0,0,47.9,76,67.9,28.0,5.4,11.8,0.0,87.1,44270,70.2,100.0,26.450357142857143,34.37,24,53.967261904761905,0.23166666666666663,0.54
10902,ITA,Italy,Europe,High,2018-07-22,41.87,12.56,60,0.25,0.41,61.0,0,0,0,0,60.7,84,68.4,28.8,1.7,19.6,0.0,86.6,44270,71.7,98.8,26.70285714285714,34.24,29,53.097678571428574,0.25184523809523796,0.49
10903,ITA,Italy,Europe,High,2018-07-29,41.87,12.56,60,-2.95,0.21,8.5,0,0,0,0,65.8,87,82.7,29.1,3.9,31.1,0.0,93.6,44270,64.8,92.2,29.12827380952381,37.07,54,53.671190476190475,0.2507142857142859,0.5
10904,ITA,Italy,Europe,High,2018-08-05,41.87,12.56,60,-2.19,0.01,35.7,0,0,0,0,67.7,98,77.9,23.3,4.9,12.8,0.0,84.3,44339,64.5,100.0,28.520059523809522,35.51,50,54.52267857142857,0.22386904761904758,0.33
10905,ITA,Italy,Europe,High,2018-08-12,41.87,12.56,60,-2.06,0.1,25.2,0,0,0,0,43.0,77,62.9,30.1,6.8,12.2,0.0,85.9,44339,76.2,90.8,25.678214285714283,34.22,7,62.069583333333334,0.2256547619047619,0.44
10906,ITA,Italy,Europe,High,2018-08-19,41.87,12.56,60,-6.11,0.25,48.3,0,0,0,0,57.3,61,78.4,34.2,4.4,11.3,0.0,89.6,44339,68.7,100.0,26.336369047619048,34.03,17,55.6335119047619,0.34500000000000036,0.65
10907,ITA,Italy,Europe,High,2018-08-26,41.87,12.56,60,-7.49,0.1,74.9,0,0,0,0,65.7,117,59.7,21.7,10.4,10.3,0.0,81.2,44339,72.5,95.0,23.61327380952381,31.53,0,58.44547619047619,0.1932142857142858,0.47
10908,ITA,Italy,Europe,High,2018-09-02,41.87,12.56,60,-6.73,0.23,0.9,0,0,0,0,106.5,156,79.2,36.6,3.3,13.5,0.0,88.9,44408,66.0,100.0,22.90517857142857,30.64,0,63.88654761904762,0.16571428571428584,0.37
10909,ITA,Italy,Europe,High,2018-09-09,41.87,12.56,60,-4.48,-0.71,105.3,0,0,0,0,24.7,69,53.2,25.3,8.1,9.1,0.0,89.2,44408,62.5,100.0,24.38327380952381,33.42,8,60.00613095238096,0.16636904761904758,0.39
10910,ITA,Italy,Europe,High,2018-09-16,41.87,12.56,60,-5.35,0.13,3.8,0,1,0,1,90.0,129,78.3,34.3,3.5,22.4,0.0,91.5,44408,71.2,88.9,23.268273809523812,30.87,0,70.59285714285714,0.2748809523809522,0.7
10911,ITA,Italy,Europe,High,2018-09-23,41.87,12.56,60,-8.3,0.11,63.0,0,0,0,0,31.0,27,65.0,22.2,4.6,16.1,0.0,85.2,44408,79.2,100.0,20.37202380952381,30.07,0,49.93970238095238,0.09690476190476215,0.37
10912,ITA,Italy,Europe,High,2018-09-30,41.87,12.56,60,-7.79,0.27,44.6,0,0,0,0,16.6,23,48.3,32.5,3.6,10.8,0.0,86.2,44408,75.5,100.0,19.35827380952381,27.8,0,64.41059523809524,0.2270238095238098,0.53
10913,ITA,Italy,Europe,High,2018-10-07,41.87,12.56,60,-8.97,0.41,46.8,0,0,0,0,40.4,57,55.2,32.4,13.0,13.2,0.0,84.2,44477,61.6,100.0,19.44910714285714,27.15,0,67.64946428571429,0.1731547619047619,0.39
10914,ITA,Italy,Europe,High,2018-10-14,41.87,12.56,60,-10.57,-0.78,64.7,0,0,0,0,33.0,27,58.0,22.7,4.3,21.1,0.0,87.8,44477,68.7,100.0,19.81922619047619,27.52,0,65.13130952380952,0.21970238095238093,0.41
10915,ITA,Italy,Europe,High,2018-10-21,41.87,12.56,60,-8.0,0.08,31.7,0,0,0,0,57.3,70,62.5,31.8,7.2,24.4,0.0,91.8,44477,78.1,100.0,16.518392857142857,23.88,0,70.54815476190477,0.23136904761904764,0.84
10916,ITA,Italy,Europe,High,2018-10-28,41.87,12.56,60,-5.59,0.93,48.2,0,0,0,0,85.3,134,76.8,36.9,9.8,15.6,0.0,85.3,44477,69.5,96.5,16.894107142857145,22.19,0,81.02666666666667,0.4658928571428573,1.75
10917,ITA,Italy,Europe,High,2018-11-04,41.87,12.56,60,-6.1,0.38,32.1,0,0,0,0,23.9,39,59.1,38.7,2.9,17.0,0.0,85.5,44546,78.3,100.0,14.620535714285714,19.66,0,81.33559523809524,0.10642857142857115,0.31
10918,ITA,Italy,Europe,High,2018-11-11,41.87,12.56,60,-10.01,-0.62,3.7,0,0,0,0,75.9,118,86.0,25.8,6.5,16.6,0.0,90.4,44546,75.5,96.5,12.744583333333335,20.47,0,70.26970238095238,0.13684523809523808,0.42
10919,ITA,Italy,Europe,High,2018-11-18,41.87,12.56,60,-5.5,0.36,46.1,0,0,0,0,62.1,109,68.9,36.0,4.8,28.6,0.0,89.0,44546,68.8,100.0,11.456964285714285,17.43,0,86.48446428571428,0.1663690476190474,0.44
10920,ITA,Italy,Europe,High,2018-11-25,41.87,12.56,60,-5.6,0.11,61.3,0,0,0,0,84.9,113,80.6,35.8,3.9,25.1,0.0,93.5,44546,76.2,100.0,9.600119047619048,16.33,0,80.99380952380952,0.17047619047619053,0.43
10921,ITA,Italy,Europe,High,2018-12-02,41.87,12.56,60,-4.18,0.09,50.4,0,0,0,0,66.0,109,68.3,36.5,4.9,20.7,0.0,88.3,44614,69.7,96.2,11.146190476190476,17.19,0,82.89886904761904,0.09363095238095236,0.28
10922,ITA,Italy,Europe,High,2018-12-09,41.87,12.56,60,-1.1,1.18,29.9,0,0,0,0,71.9,97,64.0,34.7,7.1,14.8,0.0,84.6,44614,69.3,100.0,6.651607142857143,15.56,0,78.54708333333333,0.12601190476190477,0.44
10923,ITA,Italy,Europe,High,2018-12-16,41.87,12.56,60,-3.33,-0.25,89.2,0,0,0,0,76.2,109,66.2,28.0,7.8,19.8,0.0,89.9,44614,71.0,96.7,7.417976190476191,13.69,0,84.88154761904762,0.1313095238095238,0.53
10924,ITA,Italy,Europe,High,2018-12-23,41.87,12.56,60,-3.29,-0.03,60.5,0,0,0,0,60.8,126,68.0,30.8,5.8,17.4,0.0,90.8,44614,71.5,99.2,7.768392857142857,16.13,0,79.97291666666668,0.07440476190476186,0.14
10925,ITA,Italy,Europe,High,2018-12-30,41.87,12.56,60,3.18,-0.18,48.7,0,0,0,0,51.2,58,48.4,21.8,2.6,8.2,9.0,83.2,44614,76.1,100.0,3.565833333333333,12.49,0,76.0960119047619,0.11648809523809518,0.3
